point_id;point_type_id;station_abbr;postal_code;point_name;point_type_de;point_type_fr;point_type_it;point_type_en;point_height_masl;point_coordinates_lv95_east;point_coordinates_lv95_north;point_coordinates_wgs84_lat;point_coordinates_wgs84_lon
364700;2;;3647;Reutigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;612.0;2614074.0;1171700.0;46.696364;7.622642
365200;2;;3652;Hilterfingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;583.0;2616843.0;1176228.0;46.737031;7.659011
365300;2;;3653;Oberhofen am Thunersee;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;574.0;2617729.0;1175561.0;46.731008;7.670578
365400;2;;3654;Gunten;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;626.0;2619872.0;1173768.0;46.714819;7.698536
365500;2;;3655;Sigriswil;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;799.0;2621248.0;1173985.0;46.716728;7.716542
365600;2;;3656;Tschingel ob Gunten;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;958.0;2620473.0;1174881.0;46.724814;7.706444
365601;2;;3656;Aeschlen ob Gunten;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;766.0;2619880.0;1174360.0;46.720144;7.698664
365602;2;;3656;Ringoldswil;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;990.0;2619395.0;1175730.0;46.732483;7.692381
365700;2;;3657;Schwanden (Sigriswil);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1048.0;2621511.0;1176327.0;46.737786;7.720092
365800;2;;3658;Merligen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;581.0;2622836.0;1172035.0;46.699136;7.737214
366100;2;;3661;Uetendorf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;555.0;2610645.0;1180277.0;46.773581;7.578011
366200;2;;3662;Seftigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;583.0;2607621.0;1181870.0;46.787953;7.538444
366300;2;;3663;Gurzelen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;609.0;2607400.0;1180793.0;46.778267;7.535533
366400;2;;3664;Burgistein;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;718.0;2605142.0;1182189.0;46.790844;7.505983
366500;2;;3665;Wattenwil;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;603.0;2605175.0;1179469.0;46.766378;7.506383
367100;2;;3671;Brenzikofen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;586.0;2613309.0;1184780.0;46.814039;7.613019
367102;2;;3671;Herbligen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;578.0;2612981.0;1186304.0;46.827756;7.608767
367200;2;;3672;Oberdiessbach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;614.0;2613886.0;1187537.0;46.838828;7.620664
367202;2;;3672;Aeschlen b. Oberdiessbach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;790.0;2615795.0;1187350.0;46.837103;7.645683
367300;2;;3673;Linden;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;901.0;2618560.0;1188680.0;46.848994;7.681981
367400;2;;3674;Bleiken b. Oberdiessbach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;928.0;2615260.0;1184942.0;46.815456;7.638589
370000;2;;3700;Spiez;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;637.0;2618268.0;1170624.0;46.686583;7.677431
370200;2;;3702;Hondrich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;745.0;2618752.0;1169066.0;46.672556;7.683694
370300;2;;3703;Aeschi b. Spiez;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;875.0;2619978.0;1167243.0;46.656119;7.699636
370341;2;;3703;Aeschiried;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1005.0;2621747.0;1166150.0;46.646233;7.722697
370400;2;;3704;Krattigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;757.0;2622279.0;1167644.0;46.659656;7.729717
370500;2;;3705;Faulensee;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;558.0;2620229.0;1169252.0;46.674186;7.703006
370600;2;;3706;Leissigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;575.0;2625764.0;1167120.0;46.654817;7.775219
370700;2;;3707;Därligen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;567.0;2628177.0;1167960.0;46.662275;7.806794
371100;2;;3711;Emdthal;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;694.0;2618808.0;1166891.0;46.652989;7.684339
371102;2;;3711;Mülenen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;700.0;2619460.0;1165298.0;46.638639;7.692789
371300;2;;3713;Reichenbach im Kandertal;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;710.0;2619311.0;1163360.0;46.621211;7.690761
371400;2;;3714;Frutigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;787.0;2616022.0;1159404.0;46.585711;7.647683
371403;2;;3714;Wengi b. Frutigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;754.0;2617236.0;1161857.0;46.607747;7.663614
371500;2;;3715;Adelboden;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1307.0;2609547.0;1148986.0;46.492119;7.562986
371600;2;;3716;Kandergrund;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;814.0;2617010.0;1156080.0;46.555786;7.66045
371700;2;;3717;Blausee-Mitholz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;958.0;2618039.0;1152910.0;46.527242;7.673744
371800;2;;3718;Kandersteg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1174.0;2618093.0;1149359.0;46.495297;7.674308
372200;2;;3722;Scharnachtal;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;883.0;2620036.0;1162796.0;46.616117;7.700203
372300;2;;3723;Kiental;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;960.0;2621841.0;1159727.0;46.588453;7.723619
372400;2;;3724;Ried (Frutigen);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1117.0;2613243.0;1156637.0;46.560881;7.611344
372500;2;;3725;Achseten;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1053.0;2612030.0;1153215.0;46.530122;7.595436
375200;2;;3752;Wimmis;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;637.0;2615427.0;1169473.0;46.6763;7.640256
375300;2;;3753;Oey;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;700.0;2611002.0;1167538.0;46.658983;7.582378
375400;2;;3754;Diemtigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;804.0;2609759.0;1166543.0;46.65005;7.566117
375500;2;;3755;Horboden;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1042.0;2608879.0;1163172.0;46.619739;7.554558
375600;2;;3756;Zwischenflüh;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1070.0;2605990.0;1161963.0;46.608894;7.516825
375700;2;;3757;Schwenden im Diemtigtal;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1209.0;2603751.0;1158092.0;46.574092;7.487567
375800;2;;3758;Latterbach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;683.0;2610936.0;1168240.0;46.665297;7.581533
376200;2;;3762;Erlenbach im Simmental;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;760.0;2608388.0;1167878.0;46.662078;7.548233
376300;2;;3763;Därstetten;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;756.0;2604210.0;1167533.0;46.659014;7.493642
376400;2;;3764;Weissenburg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;761.0;2603163.0;1167346.0;46.657339;7.479961
376500;2;;3765;Oberwil im Simmental;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;779.0;2599885.0;1167095.0;46.655089;7.437136
376600;2;;3766;Boltigen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;824.0;2595686.0;1163218.0;46.620197;7.382314
377000;2;;3770;Zweisimmen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;939.0;2595046.0;1156099.0;46.556156;7.374036
377100;2;;3771;Blankenburg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;976.0;2596102.0;1154621.0;46.542867;7.387819
377200;2;;3772;St. Stephan;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1013.0;2596581.0;1151178.0;46.511897;7.394089
377300;2;;3773;Matten (St. Stephan);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1051.0;2598935.0;1149535.0;46.497125;7.424764
377500;2;;3775;Lenk im Simmental;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1069.0;2600386.0;1145005.0;46.456375;7.443661
377600;2;;3776;Oeschseite;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1106.0;2592918.0;1153232.0;46.530344;7.346331
377700;2;;3777;Saanenmöser;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1270.0;2590026.0;1151589.0;46.515528;7.308672
377800;2;;3778;Schönried;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1227.0;2588486.0;1150290.0;46.503819;7.288636
378000;2;;3780;Gstaad;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1052.0;2588305.0;1146866.0;46.473014;7.286367
378100;2;;3781;Turbach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1303.0;2591541.0;1147352.0;46.477433;7.328489
378200;2;;3782;Lauenen b. Gstaad;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1242.0;2591101.0;1141451.0;46.424347;7.322875
378300;2;;3783;Grund b. Gstaad;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1069.0;2587487.0;1144081.0;46.447947;7.275789
378400;2;;3784;Feutersoey;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1128.0;2587067.0;1140302.0;46.413944;7.270431
378500;2;;3785;Gsteig b. Gstaad;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1184.0;2586786.0;1137224.0;46.38625;7.266861
379200;2;;3792;Saanen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1013.0;2586520.0;1148630.0;46.48885;7.263072
380000;2;;3800;Interlaken;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;570.0;2632181.0;1170424.0;46.684258;7.859283
380002;2;;3800;Unterseen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;576.0;2630977.0;1170542.0;46.685378;7.843553
380003;2;;3800;Matten b. Interlaken;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;574.0;2632688.0;1169875.0;46.679294;7.865869
380005;2;;3800;Sundlauenen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;595.0;2627067.0;1170673.0;46.686725;7.792453
380133;2;;3801;Jungfraujoch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;3450.0;2641715.0;1155243.0;46.547172;7.982525
380300;2;;3803;Beatenberg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1097.0;2627258.0;1171792.0;46.696783;7.795014
380400;2;;3804;Habkern;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1101.0;2632383.0;1175150.0;46.726761;7.862256
380500;2;;3805;Goldswil b. Interlaken;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;620.0;2633584.0;1171779.0;46.696378;7.877719
380600;2;;3806;Bönigen b. Interlaken;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;568.0;2634920.0;1170756.0;46.687108;7.895108
380700;2;;3807;Iseltwald;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;586.0;2640075.0;1173279.0;46.709514;7.962714
381200;2;;3812;Wilderswil;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;590.0;2632592.0;1168138.0;46.663675;7.864492
381300;2;;3813;Saxeten;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1116.0;2630139.0;1165067.0;46.636164;7.832239
381400;2;;3814;Gsteigwiler;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;646.0;2633272.0;1167151.0;46.654764;7.873306
381500;2;;3815;Zweilütschinen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;656.0;2635623.0;1164634.0;46.632;7.903825
381502;2;;3815;Gündlischwand;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;670.0;2636128.0;1164775.0;46.633242;7.910431
381600;2;;3816;Lütschental;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;712.0;2639067.0;1165271.0;46.637539;7.94885
381601;2;;3816;Burglauenen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;900.0;2641171.0;1165140.0;46.636233;7.976317
381800;2;;3818;Grindelwald;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1038.0;2645427.0;1163988.0;46.625594;8.031783
382200;2;;3822;Lauterbrunnen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;800.0;2635984.0;1160524.0;46.595011;7.908217
382202;2;;3822;Isenfluh;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1108.0;2634938.0;1163319.0;46.620208;7.894781
382300;2;;3823;Wengen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1277.0;2636977.0;1161692.0;46.605461;7.921269
382301;2;;3823;Kleine Scheidegg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;2061.0;2640011.0;1159440.0;46.585031;7.960672
382302;2;;3823;Eigergletscher;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;2311.0;2640949.0;1158367.0;46.575322;7.972814
382400;2;;3824;Stechelberg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;874.0;2635744.0;1156191.0;46.556044;7.90475
382500;2;;3825;Mürren;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1650.0;2634820.0;1156677.0;46.560467;7.892736
382600;2;;3826;Gimmelwald;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1406.0;2634632.0;1155119.0;46.546461;7.890169
385200;2;;3852;Ringgenberg BE;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;605.0;2635019.0;1172510.0;46.702881;7.896536
385300;2;;3853;Niederried b. Interlaken;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;583.0;2637580.0;1174222.0;46.718142;7.930164
385400;2;;3854;Oberried am Brienzersee;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;568.0;2640008.0;1176338.0;46.737033;7.962103
385500;2;;3855;Brienz BE;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;565.0;2645799.0;1178288.0;46.7542;8.038067
385501;2;;3855;Axalp;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1481.0;2645810.0;1174754.0;46.722411;8.037856
385541;2;;3855;Schwanden b. Brienz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;647.0;2647025.0;1178680.0;46.757642;8.054153
385600;2;;3856;Brienzwiler;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;681.0;2650689.0;1177998.0;46.751239;8.102033
385700;2;;3857;Unterbach BE;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;579.0;2651889.0;1176568.0;46.738283;8.117575
385800;2;;3858;Hofstetten b. Brienz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;650.0;2648586.0;1178312.0;46.754219;8.074544
386000;2;;3860;Meiringen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;594.0;2656857.0;1175509.0;46.728353;8.182442
386002;2;;3860;Rosenlaui;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1329.0;2654663.0;1170115.0;46.680017;8.1531
386003;2;;3860;Schattenhalb;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;626.0;2657643.0;1174325.0;46.717636;8.192575
386004;2;;3860;Brünig;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1007.0;2653359.0;1178663.0;46.757011;8.137053
386200;2;;3862;Innertkirchen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;628.0;2660629.0;1172986.0;46.705325;8.231453
386300;2;;3863;Gadmen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1152.0;2668225.0;1175626.0;46.728339;8.331164
386400;2;;3864;Guttannen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1049.0;2665002.0;1167595.0;46.656422;8.287867
